symbol,timestamp,open,high,low,close,volume,last_updated
BTCUSDT,2026-07-13T14:59:59.999000+00:00,62318.01000000,62794.97000000,62101.00000000,62791.85000000,1780.86024000,2026-08-04T23:16:05.087473+00:00
BTCUSDT,2026-07-13T15:59:59.999000+00:00,62791.85000000,62983.83000000,62559.58000000,62618.01000000,1226.00074000,2026-08-04T23:16:05.087515+00:00
BTCUSDT,2026-07-13T16:59:59.999000+00:00,62618.00000000,62629.35000000,62212.00000000,62276.00000000,970.69108000,2026-08-04T23:16:05.087555+00:00
BTCUSDT,2026-07-13T17:59:59.999000+00:00,62276.01000000,62370.00000000,61900.00000000,61904.99000000,1161.78052000,2026-08-04T23:16:05.087597+00:00
BTCUSDT,2026-07-13T18:59:59.999000+00:00,61904.99000000,62100.00000000,61824.97000000,62020.00000000,662.51495000,2026-08-04T23:16:05.087637+00:00
BTCUSDT,2026-07-13T19:59:59.999000+00:00,62020.00000000,62292.84000000,61990.00000000,62288.23000000,503.43262000,2026-08-04T23:16:05.087677+00:00
BTCUSDT,2026-07-13T20:59:59.999000+00:00,62288.23000000,62324.74000000,62050.71000000,62210.99000000,294.43026000,2026-08-04T23:16:05.087739+00:00
BTCUSDT,2026-07-13T21:59:59.999000+00:00,62211.00000000,62216.35000000,61897.45000000,62065.06000000,385.18322000,2026-08-04T23:16:05.087781+00:00
BTCUSDT,2026-07-13T22:59:59.999000+00:00,62065.05000000,62224.00000000,61911.31000000,61924.00000000,386.45256000,2026-08-04T23:16:05.087823+00:00
BTCUSDT,2026-07-13T23:59:59.999000+00:00,61924.00000000,62347.46000000,61882.88000000,62334.52000000,355.95615000,2026-08-04T23:16:05.087864+00:00
BTCUSDT,2026-07-14T00:59:59.999000+00:00,62334.52000000,62666.66000000,62272.20000000,62549.54000000,827.98236000,2026-08-04T23:16:05.087906+00:00
BTCUSDT,2026-07-14T01:59:59.999000+00:00,62549.55000000,62640.00000000,62460.03000000,62540.42000000,471.32047000,2026-08-04T23:16:05.087947+00:00
BTCUSDT,2026-07-14T02:59:59.999000+00:00,62540.41000000,62645.00000000,62329.98000000,62544.00000000,510.10327000,2026-08-04T23:16:05.087987+00:00
BTCUSDT,2026-07-14T03:59:59.999000+00:00,62544.00000000,62604.00000000,62314.00000000,62572.89000000,439.89615000,2026-08-04T23:16:05.088027+00:00
BTCUSDT,2026-07-14T04:59:59.999000+00:00,62572.88000000,62768.95000000,62539.71000000,62745.23000000,314.71779000,2026-08-04T23:16:05.088067+00:00
BTCUSDT,2026-07-14T05:59:59.999000+00:00,62745.24000000,62872.00000000,62697.69000000,62737.00000000,625.42470000,2026-08-04T23:16:05.088107+00:00
BTCUSDT,2026-07-14T06:59:59.999000+00:00,62737.00000000,62772.48000000,62566.01000000,62624.05000000,742.03175000,2026-08-04T23:16:05.088147+00:00
BTCUSDT,2026-07-14T07:59:59.999000+00:00,62624.06000000,62655.99000000,62516.93000000,62560.92000000,406.16223000,2026-08-04T23:16:05.088188+00:00
BTCUSDT,2026-07-14T08:59:59.999000+00:00,62560.92000000,62807.94000000,62500.00000000,62713.85000000,377.86259000,2026-08-04T23:16:05.088229+00:00
BTCUSDT,2026-07-14T09:59:59.999000+00:00,62713.85000000,62742.00000000,62534.29000000,62629.55000000,614.55321000,2026-08-04T23:16:05.088270+00:00
BTCUSDT,2026-07-14T10:59:59.999000+00:00,62629.56000000,62908.80000000,62609.47000000,62800.00000000,437.22084000,2026-08-04T23:16:05.088311+00:00
BTCUSDT,2026-07-14T11:59:59.999000+00:00,62800.01000000,62923.06000000,62713.60000000,62844.99000000,302.90008000,2026-08-04T23:16:05.088352+00:00
BTCUSDT,2026-07-14T12:59:59.999000+00:00,62844.99000000,63989.54000000,62780.84000000,63960.00000000,3109.78866000,2026-08-04T23:16:05.088393+00:00
BTCUSDT,2026-07-14T13:59:59.999000+00:00,63959.99000000,64181.99000000,63699.03000000,63840.01000000,1522.71413000,2026-08-04T23:16:05.088433+00:00
BTCUSDT,2026-07-14T14:59:59.999000+00:00,63840.01000000,64346.49000000,63580.99000000,64305.02000000,1089.85313000,2026-08-04T23:16:05.088473+00:00
BTCUSDT,2026-07-14T15:59:59.999000+00:00,64305.01000000,64966.43000000,64194.64000000,64743.99000000,3074.26518000,2026-08-04T23:16:05.088513+00:00
BTCUSDT,2026-07-14T16:59:59.999000+00:00,64744.00000000,64896.86000000,64606.00000000,64730.00000000,1264.07966000,2026-08-04T23:16:05.088553+00:00
BTCUSDT,2026-07-14T17:59:59.999000+00:00,64730.01000000,64730.01000000,64231.77000000,64621.43000000,1156.00933000,2026-08-04T23:16:05.088593+00:00
BTCUSDT,2026-07-14T18:59:59.999000+00:00,64621.43000000,64648.88000000,64477.23000000,64571.98000000,502.24971000,2026-08-04T23:16:05.088633+00:00
BTCUSDT,2026-07-14T19:59:59.999000+00:00,64571.99000000,64704.00000000,64487.38000000,64569.59000000,367.96179000,2026-08-04T23:16:05.088673+00:00
BTCUSDT,2026-07-14T20:59:59.999000+00:00,64569.59000000,64599.00000000,64419.99000000,64572.02000000,281.25074000,2026-08-04T23:16:05.088713+00:00
BTCUSDT,2026-07-14T21:59:59.999000+00:00,64572.02000000,64893.92000000,64526.00000000,64676.90000000,427.49727000,2026-08-04T23:16:05.088753+00:00
BTCUSDT,2026-07-14T22:59:59.999000+00:00,64676.89000000,65100.00000000,64516.00000000,64860.89000000,1268.06322000,2026-08-04T23:16:05.088794+00:00
BTCUSDT,2026-07-14T23:59:59.999000+00:00,64860.89000000,65048.00000000,64782.00000000,65043.98000000,418.50558000,2026-08-04T23:16:05.088834+00:00
BTCUSDT,2026-07-15T00:59:59.999000+00:00,65043.99000000,65065.01000000,64765.12000000,64824.58000000,352.45343000,2026-08-04T23:16:05.088914+00:00
BTCUSDT,2026-07-15T01:59:59.999000+00:00,64824.57000000,64853.08000000,64644.48000000,64674.35000000,610.20031000,2026-08-04T23:16:05.088953+00:00
BTCUSDT,2026-07-15T02:59:59.999000+00:00,64674.35000000,64755.99000000,64488.00000000,64490.87000000,350.99185000,2026-08-04T23:16:05.088990+00:00
BTCUSDT,2026-07-15T03:59:59.999000+00:00,64490.87000000,64840.00000000,64490.86000000,64792.01000000,379.79444000,2026-08-04T23:16:05.089027+00:00
BTCUSDT,2026-07-15T04:59:59.999000+00:00,64792.00000000,64885.99000000,64714.00000000,64746.01000000,289.24746000,2026-08-04T23:16:05.089064+00:00
BTCUSDT,2026-07-15T05:59:59.999000+00:00,64746.01000000,64964.96000000,64602.50000000,64944.06000000,686.50940000,2026-08-04T23:16:05.089100+00:00
BTCUSDT,2026-07-15T06:59:59.999000+00:00,64944.06000000,65277.37000000,64814.00000000,64814.00000000,974.06143000,2026-08-04T23:16:05.089137+00:00
BTCUSDT,2026-07-15T07:59:59.999000+00:00,64814.01000000,64876.00000000,64485.00000000,64549.34000000,1209.74716000,2026-08-04T23:16:05.089173+00:00
BTCUSDT,2026-07-15T08:59:59.999000+00:00,64549.33000000,64797.02000000,64549.33000000,64768.01000000,958.47053000,2026-08-04T23:16:05.089210+00:00
BTCUSDT,2026-07-15T09:59:59.999000+00:00,64768.00000000,64917.94000000,64653.18000000,64671.83000000,542.47841000,2026-08-04T23:16:05.089246+00:00
BTCUSDT,2026-07-15T10:59:59.999000+00:00,64671.84000000,64855.56000000,64614.00000000,64663.00000000,316.30209000,2026-08-04T23:16:05.089282+00:00
BTCUSDT,2026-07-15T11:59:59.999000+00:00,64663.00000000,64767.37000000,64616.11000000,64732.15000000,500.13863000,2026-08-04T23:16:05.089319+00:00
BTCUSDT,2026-07-15T12:59:59.999000+00:00,64732.15000000,65249.90000000,64606.00000000,65164.00000000,1837.40143000,2026-08-04T23:16:05.089356+00:00
BTCUSDT,2026-07-15T13:59:59.999000+00:00,65164.00000000,65577.00000000,64888.00000000,65117.99000000,1942.12357000,2026-08-04T23:16:05.089392+00:00
BTCUSDT,2026-07-15T14:59:59.999000+00:00,65118.00000000,65517.05000000,65070.00000000,65399.81000000,1187.13269000,2026-08-04T23:16:05.089429+00:00
BTCUSDT,2026-07-15T15:59:59.999000+00:00,65399.80000000,65600.00000000,65261.71000000,65427.61000000,1153.25811000,2026-08-04T23:16:05.089466+00:00
BTCUSDT,2026-07-15T16:59:59.999000+00:00,65427.60000000,65470.00000000,64784.83000000,65120.79000000,1423.19665000,2026-08-04T23:16:05.089503+00:00
BTCUSDT,2026-07-15T17:59:59.999000+00:00,65120.80000000,65194.72000000,64972.95000000,65056.10000000,1119.69712000,2026-08-04T23:16:05.089539+00:00
BTCUSDT,2026-07-15T18:59:59.999000+00:00,65056.10000000,65143.57000000,64847.42000000,64860.00000000,1076.85531000,2026-08-04T23:16:05.089576+00:00
BTCUSDT,2026-07-15T19:59:59.999000+00:00,64860.00000000,65000.00000000,64738.49000000,64977.34000000,377.96921000,2026-08-04T23:16:05.089612+00:00
BTCUSDT,2026-07-15T20:59:59.999000+00:00,64977.34000000,65055.39000000,64899.00000000,64968.01000000,239.51973000,2026-08-04T23:16:05.089649+00:00
BTCUSDT,2026-07-15T21:59:59.999000+00:00,64968.02000000,65018.74000000,64789.89000000,64834.31000000,289.23644000,2026-08-04T23:16:05.089685+00:00
BTCUSDT,2026-07-15T22:59:59.999000+00:00,64834.31000000,64982.47000000,64772.00000000,64866.93000000,275.16571000,2026-08-04T23:16:05.089722+00:00
BTCUSDT,2026-07-15T23:59:59.999000+00:00,64866.93000000,64938.00000000,64691.89000000,64756.28000000,309.94630000,2026-08-04T23:16:05.089759+00:00
BTCUSDT,2026-07-16T00:59:59.999000+00:00,64756.28000000,64845.50000000,64500.00000000,64584.07000000,762.20624000,2026-08-04T23:16:05.089796+00:00
BTCUSDT,2026-07-16T01:59:59.999000+00:00,64584.07000000,64830.00000000,64392.01000000,64730.01000000,462.87658000,2026-08-04T23:16:05.089833+00:00
BTCUSDT,2026-07-16T02:59:59.999000+00:00,64730.00000000,64735.09000000,64574.02000000,64642.01000000,327.49099000,2026-08-04T23:16:05.089870+00:00
BTCUSDT,2026-07-16T03:59:59.999000+00:00,64642.00000000,64745.55000000,64555.00000000,64619.95000000,221.04888000,2026-08-04T23:16:05.089907+00:00
BTCUSDT,2026-07-16T04:59:59.999000+00:00,64619.96000000,64692.00000000,64544.04000000,64650.05000000,615.61718000,2026-08-04T23:16:05.089967+00:00
BTCUSDT,2026-07-16T05:59:59.999000+00:00,64650.05000000,64997.52000000,64592.67000000,64917.99000000,618.60530000,2026-08-04T23:16:05.090002+00:00
BTCUSDT,2026-07-16T06:59:59.999000+00:00,64917.99000000,64978.00000000,64630.01000000,64777.32000000,355.62558000,2026-08-04T23:16:05.090037+00:00
BTCUSDT,2026-07-16T07:59:59.999000+00:00,64777.33000000,64777.33000000,64086.12000000,64238.00000000,1138.76345000,2026-08-04T23:16:05.090070+00:00
BTCUSDT,2026-07-16T08:59:59.999000+00:00,64238.00000000,64380.00000000,63888.00000000,64126.85000000,3967.60650000,2026-08-04T23:16:05.090105+00:00
BTCUSDT,2026-07-16T09:59:59.999000+00:00,64126.86000000,64186.83000000,64019.02000000,64090.00000000,3387.73889000,2026-08-04T23:16:05.090139+00:00
BTCUSDT,2026-07-16T10:59:59.999000+00:00,64090.00000000,64269.42000000,64077.75000000,64221.34000000,351.18175000,2026-08-04T23:16:05.090173+00:00
BTCUSDT,2026-07-16T11:59:59.999000+00:00,64221.34000000,64269.42000000,64101.00000000,64256.53000000,377.01841000,2026-08-04T23:16:05.090210+00:00
BTCUSDT,2026-07-16T12:59:59.999000+00:00,64256.52000000,64256.52000000,63838.28000000,63966.01000000,728.30687000,2026-08-04T23:16:05.090244+00:00
BTCUSDT,2026-07-16T13:59:59.999000+00:00,63966.01000000,64480.00000000,63961.14000000,64376.00000000,827.04997000,2026-08-04T23:16:05.090278+00:00
BTCUSDT,2026-07-16T14:59:59.999000+00:00,64375.99000000,64863.07000000,64332.57000000,64543.51000000,993.97642000,2026-08-04T23:16:05.090311+00:00
BTCUSDT,2026-07-16T15:59:59.999000+00:00,64543.51000000,64896.00000000,64320.00000000,64704.73000000,620.57363000,2026-08-04T23:16:05.090345+00:00
BTCUSDT,2026-07-16T16:59:59.999000+00:00,64704.73000000,64712.00000000,64333.33000000,64484.00000000,523.57946000,2026-08-04T23:16:05.090381+00:00
BTCUSDT,2026-07-16T17:59:59.999000+00:00,64484.01000000,64484.01000000,63984.09000000,64069.03000000,616.12218000,2026-08-04T23:16:05.090416+00:00
BTCUSDT,2026-07-16T18:59:59.999000+00:00,64069.04000000,64330.00000000,64052.14000000,64246.01000000,275.58322000,2026-08-04T23:16:05.090449+00:00
BTCUSDT,2026-07-16T19:59:59.999000+00:00,64246.01000000,64301.99000000,64152.00000000,64271.84000000,368.59969000,2026-08-04T23:16:05.090483+00:00
BTCUSDT,2026-07-16T20:59:59.999000+00:00,64271.85000000,64276.00000000,64108.00000000,64114.27000000,169.71905000,2026-08-04T23:16:05.090520+00:00
BTCUSDT,2026-07-16T21:59:59.999000+00:00,64114.25000000,64253.25000000,64101.18000000,64161.99000000,188.09780000,2026-08-04T23:16:05.090554+00:00
BTCUSDT,2026-07-16T22:59:59.999000+00:00,64162.00000000,64240.12000000,63950.01000000,63968.00000000,351.60652000,2026-08-04T23:16:05.090587+00:00
BTCUSDT,2026-07-16T23:59:59.999000+00:00,63968.01000000,64010.58000000,63748.74000000,63830.20000000,515.53223000,2026-08-04T23:16:05.090621+00:00
BTCUSDT,2026-07-17T00:59:59.999000+00:00,63830.20000000,63912.00000000,63612.62000000,63886.00000000,435.36884000,2026-08-04T23:16:05.090657+00:00
BTCUSDT,2026-07-17T01:59:59.999000+00:00,63886.00000000,64067.69000000,63476.00000000,63546.24000000,735.77497000,2026-08-04T23:16:05.090691+00:00
BTCUSDT,2026-07-17T02:59:59.999000+00:00,63546.25000000,63657.99000000,63380.28000000,63482.00000000,818.39465000,2026-08-04T23:16:05.090724+00:00
BTCUSDT,2026-07-17T03:59:59.999000+00:00,63482.00000000,63720.00000000,63482.00000000,63570.00000000,676.04775000,2026-08-04T23:16:05.090758+00:00
BTCUSDT,2026-07-17T04:59:59.999000+00:00,63570.00000000,63576.00000000,63320.00000000,63486.01000000,490.83509000,2026-08-04T23:16:05.090792+00:00
BTCUSDT,2026-07-17T05:59:59.999000+00:00,63486.01000000,63486.01000000,62804.30000000,62839.76000000,1190.44758000,2026-08-04T23:16:05.090825+00:00
BTCUSDT,2026-07-17T06:59:59.999000+00:00,62839.77000000,62998.52000000,62710.00000000,62948.00000000,1200.24888000,2026-08-04T23:16:05.090859+00:00
BTCUSDT,2026-07-17T07:59:59.999000+00:00,62948.00000000,62983.99000000,62800.00000000,62828.11000000,1288.47496000,2026-08-04T23:16:05.090915+00:00
BTCUSDT,2026-07-17T08:59:59.999000+00:00,62828.11000000,62939.04000000,62666.00000000,62888.00000000,838.15570000,2026-08-04T23:16:05.090950+00:00
BTCUSDT,2026-07-17T09:59:59.999000+00:00,62888.01000000,63069.06000000,62852.89000000,62989.46000000,603.45822000,2026-08-04T23:16:05.090986+00:00
BTCUSDT,2026-07-17T10:59:59.999000+00:00,62989.47000000,63201.91000000,62989.47000000,63179.92000000,534.56662000,2026-08-04T23:16:05.091022+00:00
BTCUSDT,2026-07-17T11:59:59.999000+00:00,63179.91000000,63361.70000000,63063.67000000,63298.01000000,617.19974000,2026-08-04T23:16:05.091057+00:00
BTCUSDT,2026-07-17T12:59:59.999000+00:00,63298.00000000,63348.00000000,63069.09000000,63099.75000000,618.64826000,2026-08-04T23:16:05.091109+00:00
BTCUSDT,2026-07-17T13:59:59.999000+00:00,63099.75000000,63180.00000000,62537.56000000,63153.99000000,1381.50027000,2026-08-04T23:16:05.091145+00:00
BTCUSDT,2026-07-17T14:59:59.999000+00:00,63154.00000000,63518.00000000,63051.77000000,63174.00000000,1199.38162000,2026-08-04T23:16:05.091181+00:00
BTCUSDT,2026-07-17T15:59:59.999000+00:00,63174.01000000,63452.00000000,62856.16000000,63452.00000000,702.84059000,2026-08-04T23:16:05.091216+00:00
BTCUSDT,2026-07-17T16:59:59.999000+00:00,63452.00000000,63706.75000000,63312.01000000,63594.00000000,881.75053000,2026-08-04T23:16:05.091256+00:00
BTCUSDT,2026-07-17T17:59:59.999000+00:00,63594.00000000,64228.27000000,63594.00000000,64049.86000000,1210.18889000,2026-08-04T23:16:05.091293+00:00
BTCUSDT,2026-07-17T18:59:59.999000+00:00,64049.85000000,64387.99000000,63894.00000000,64259.73000000,761.86335000,2026-08-04T23:16:05.091328+00:00
BTCUSDT,2026-07-17T19:59:59.999000+00:00,64259.73000000,64259.73000000,63981.20000000,64160.80000000,578.45246000,2026-08-04T23:16:05.091364+00:00
BTCUSDT,2026-07-17T20:59:59.999000+00:00,64160.80000000,64192.57000000,63958.19000000,64120.00000000,456.18305000,2026-08-04T23:16:05.091399+00:00
BTCUSDT,2026-07-17T21:59:59.999000+00:00,64120.01000000,64216.61000000,64064.00000000,64110.00000000,284.21145000,2026-08-04T23:16:05.091435+00:00
BTCUSDT,2026-07-17T22:59:59.999000+00:00,64110.01000000,64147.00000000,63903.63000000,63986.00000000,255.88006000,2026-08-04T23:16:05.091473+00:00
BTCUSDT,2026-07-17T23:59:59.999000+00:00,63986.01000000,64011.08000000,63884.35000000,63931.67000000,430.02036000,2026-08-04T23:16:05.091508+00:00
BTCUSDT,2026-07-18T00:59:59.999000+00:00,63931.67000000,64012.39000000,63895.33000000,63910.04000000,217.92923000,2026-08-04T23:16:05.091544+00:00
BTCUSDT,2026-07-18T01:59:59.999000+00:00,63910.05000000,64000.00000000,63886.65000000,63952.98000000,200.93158000,2026-08-04T23:16:05.091579+00:00
BTCUSDT,2026-07-18T02:59:59.999000+00:00,63952.97000000,64032.60000000,63930.54000000,63967.61000000,372.49980000,2026-08-04T23:16:05.091615+00:00
BTCUSDT,2026-07-18T03:59:59.999000+00:00,63967.61000000,64017.85000000,63928.15000000,64017.84000000,578.99589000,2026-08-04T23:16:05.091650+00:00
BTCUSDT,2026-07-18T04:59:59.999000+00:00,64017.84000000,64017.85000000,63947.09000000,63967.99000000,311.74394000,2026-08-04T23:16:05.091685+00:00
BTCUSDT,2026-07-18T05:59:59.999000+00:00,63968.00000000,63998.00000000,63926.39000000,63967.95000000,153.28461000,2026-08-04T23:16:05.091721+00:00
BTCUSDT,2026-07-18T06:59:59.999000+00:00,63967.95000000,64005.99000000,63950.00000000,63979.67000000,193.68533000,2026-08-04T23:16:05.091756+00:00
BTCUSDT,2026-07-18T07:59:59.999000+00:00,63979.67000000,64026.03000000,63974.94000000,64002.75000000,290.38620000,2026-08-04T23:16:05.091792+00:00
BTCUSDT,2026-07-18T08:59:59.999000+00:00,64002.75000000,64019.64000000,63960.00000000,64006.01000000,293.43528000,2026-08-04T23:16:05.091827+00:00
BTCUSDT,2026-07-18T09:59:59.999000+00:00,64006.01000000,64006.01000000,63887.73000000,63987.76000000,286.53507000,2026-08-04T23:16:05.091863+00:00
BTCUSDT,2026-07-18T10:59:59.999000+00:00,63987.77000000,64026.39000000,63982.34000000,64016.43000000,264.09470000,2026-08-04T23:16:05.091898+00:00
BTCUSDT,2026-07-18T11:59:59.999000+00:00,64016.43000000,64097.22000000,64010.99000000,64069.89000000,259.43503000,2026-08-04T23:16:05.091958+00:00
BTCUSDT,2026-07-18T12:59:59.999000+00:00,64069.89000000,64274.47000000,64057.27000000,64218.00000000,554.94465000,2026-08-04T23:16:05.091999+00:00
BTCUSDT,2026-07-18T13:59:59.999000+00:00,64218.01000000,64218.01000000,63963.00000000,64106.00000000,300.90627000,2026-08-04T23:16:05.092039+00:00
BTCUSDT,2026-07-18T14:59:59.999000+00:00,64105.99000000,64195.01000000,64101.42000000,64126.00000000,182.82691000,2026-08-04T23:16:05.092079+00:00
BTCUSDT,2026-07-18T15:59:59.999000+00:00,64126.00000000,64163.99000000,64037.45000000,64123.12000000,202.91031000,2026-08-04T23:16:05.092119+00:00
BTCUSDT,2026-07-18T16:59:59.999000+00:00,64123.13000000,64314.00000000,64091.48000000,64303.47000000,325.76583000,2026-08-04T23:16:05.092159+00:00
BTCUSDT,2026-07-18T17:59:59.999000+00:00,64303.48000000,64492.00000000,64280.22000000,64480.29000000,572.40254000,2026-08-04T23:16:05.092199+00:00
BTCUSDT,2026-07-18T18:59:59.999000+00:00,64480.28000000,64669.50000000,64462.00000000,64512.41000000,531.00754000,2026-08-04T23:16:05.092239+00:00
BTCUSDT,2026-07-18T19:59:59.999000+00:00,64512.41000000,64597.90000000,64482.00000000,64552.79000000,294.01495000,2026-08-04T23:16:05.092279+00:00
BTCUSDT,2026-07-18T20:59:59.999000+00:00,64552.80000000,64739.64000000,64528.69000000,64693.01000000,554.55726000,2026-08-04T23:16:05.092319+00:00
BTCUSDT,2026-07-18T21:59:59.999000+00:00,64693.02000000,64846.83000000,64614.36000000,64731.72000000,365.29033000,2026-08-04T23:16:05.092359+00:00
BTCUSDT,2026-07-18T22:59:59.999000+00:00,64731.73000000,64865.00000000,64712.29000000,64805.05000000,503.12891000,2026-08-04T23:16:05.092399+00:00
BTCUSDT,2026-07-18T23:59:59.999000+00:00,64805.04000000,64843.30000000,64709.28000000,64834.22000000,220.46796000,2026-08-04T23:16:05.092440+00:00
BTCUSDT,2026-07-19T00:59:59.999000+00:00,64834.21000000,64906.40000000,64769.47000000,64792.08000000,443.04046000,2026-08-04T23:16:05.092480+00:00
BTCUSDT,2026-07-19T01:59:59.999000+00:00,64792.08000000,64792.09000000,64765.99000000,64765.99000000,211.03912000,2026-08-04T23:16:05.092521+00:00
BTCUSDT,2026-07-19T02:59:59.999000+00:00,64766.00000000,64967.25000000,64700.84000000,64826.01000000,574.09127000,2026-08-04T23:16:05.092561+00:00
BTCUSDT,2026-07-19T03:59:59.999000+00:00,64826.01000000,64842.92000000,64620.44000000,64706.18000000,416.11384000,2026-08-04T23:16:05.092601+00:00
BTCUSDT,2026-07-19T04:59:59.999000+00:00,64706.18000000,64795.43000000,64610.89000000,64720.17000000,249.31584000,2026-08-04T23:16:05.092644+00:00
BTCUSDT,2026-07-19T05:59:59.999000+00:00,64720.17000000,64815.65000000,64676.00000000,64724.01000000,206.27533000,2026-08-04T23:16:05.092684+00:00
BTCUSDT,2026-07-19T06:59:59.999000+00:00,64724.00000000,64759.33000000,64694.66000000,64711.69000000,244.79532000,2026-08-04T23:16:05.092724+00:00
BTCUSDT,2026-07-19T07:59:59.999000+00:00,64711.69000000,64784.00000000,64675.00000000,64711.05000000,401.27453000,2026-08-04T23:16:05.092764+00:00
BTCUSDT,2026-07-19T08:59:59.999000+00:00,64711.04000000,64743.00000000,64631.54000000,64707.49000000,602.66232000,2026-08-04T23:16:05.092804+00:00
BTCUSDT,2026-07-19T09:59:59.999000+00:00,64707.48000000,64725.74000000,64500.00000000,64509.99000000,392.93472000,2026-08-04T23:16:05.092844+00:00
BTCUSDT,2026-07-19T10:59:59.999000+00:00,64510.00000000,64700.00000000,64482.00000000,64595.00000000,334.64364000,2026-08-04T23:16:05.092884+00:00
BTCUSDT,2026-07-19T11:59:59.999000+00:00,64595.00000000,64636.28000000,64445.00000000,64467.64000000,208.69371000,2026-08-04T23:16:05.092925+00:00
BTCUSDT,2026-07-19T12:59:59.999000+00:00,64467.65000000,64467.65000000,64285.24000000,64441.15000000,549.28590000,2026-08-04T23:16:05.092965+00:00
BTCUSDT,2026-07-19T13:59:59.999000+00:00,64441.16000000,64516.33000000,64307.72000000,64483.31000000,325.94592000,2026-08-04T23:16:05.093005+00:00
BTCUSDT,2026-07-19T14:59:59.999000+00:00,64483.32000000,64663.04000000,64425.24000000,64593.07000000,328.97060000,2026-08-04T23:16:05.093046+00:00
BTCUSDT,2026-07-19T15:59:59.999000+00:00,64593.07000000,64620.00000000,64500.00000000,64585.32000000,260.30458000,2026-08-04T23:16:05.093110+00:00
BTCUSDT,2026-07-19T16:59:59.999000+00:00,64585.33000000,64644.00000000,64505.21000000,64538.72000000,321.63819000,2026-08-04T23:16:05.093147+00:00
BTCUSDT,2026-07-19T17:59:59.999000+00:00,64538.72000000,64752.00000000,64406.30000000,64547.86000000,402.19584000,2026-08-04T23:16:05.093184+00:00
BTCUSDT,2026-07-19T18:59:59.999000+00:00,64547.86000000,64554.00000000,64280.00000000,64419.99000000,321.71164000,2026-08-04T23:16:05.093221+00:00
BTCUSDT,2026-07-19T19:59:59.999000+00:00,64420.00000000,64467.82000000,64352.00000000,64462.58000000,115.02705000,2026-08-04T23:16:05.093257+00:00
BTCUSDT,2026-07-19T20:59:59.999000+00:00,64462.58000000,64560.00000000,64462.57000000,64535.99000000,100.52602000,2026-08-04T23:16:05.093294+00:00
BTCUSDT,2026-07-19T21:59:59.999000+00:00,64536.00000000,64562.55000000,64350.00000000,64415.75000000,221.49991000,2026-08-04T23:16:05.093330+00:00
BTCUSDT,2026-07-19T22:59:59.999000+00:00,64415.75000000,64900.00000000,64347.89000000,64674.67000000,828.28879000,2026-08-04T23:16:05.093367+00:00
BTCUSDT,2026-07-19T23:59:59.999000+00:00,64674.66000000,64772.00000000,64572.00000000,64722.54000000,319.64020000,2026-08-04T23:16:05.093403+00:00
BTCUSDT,2026-07-20T00:59:59.999000+00:00,64722.55000000,65107.99000000,64416.00000000,64553.84000000,736.05935000,2026-08-04T23:16:05.093442+00:00
BTCUSDT,2026-07-20T01:59:59.999000+00:00,64553.85000000,65029.40000000,64506.00000000,64628.01000000,401.29098000,2026-08-04T23:16:05.093479+00:00
BTCUSDT,2026-07-20T02:59:59.999000+00:00,64628.01000000,64964.00000000,64585.00000000,64827.20000000,378.92701000,2026-08-04T23:16:05.093515+00:00
BTCUSDT,2026-07-20T03:59:59.999000+00:00,64827.19000000,64914.93000000,64644.01000000,64869.80000000,340.53514000,2026-08-04T23:16:05.093552+00:00
BTCUSDT,2026-07-20T04:59:59.999000+00:00,64869.79000000,64869.99000000,64540.00000000,64540.01000000,333.38076000,2026-08-04T23:16:05.093588+00:00
BTCUSDT,2026-07-20T05:59:59.999000+00:00,64540.00000000,64562.00000000,64082.70000000,64128.00000000,978.47191000,2026-08-04T23:16:05.093625+00:00
BTCUSDT,2026-07-20T06:59:59.999000+00:00,64128.01000000,64220.00000000,63765.83000000,63917.98000000,852.13818000,2026-08-04T23:16:05.093661+00:00
BTCUSDT,2026-07-20T07:59:59.999000+00:00,63917.99000000,64315.96000000,63896.00000000,64280.01000000,998.28115000,2026-08-04T23:16:05.093697+00:00
BTCUSDT,2026-07-20T08:59:59.999000+00:00,64280.01000000,64356.00000000,63100.00000000,64049.99000000,3901.45477000,2026-08-04T23:16:05.093734+00:00
BTCUSDT,2026-07-20T09:59:59.999000+00:00,64050.00000000,64276.00000000,64012.80000000,64199.50000000,508.64903000,2026-08-04T23:16:05.093770+00:00
BTCUSDT,2026-07-20T10:59:59.999000+00:00,64199.51000000,64415.42000000,64162.00000000,64301.18000000,339.54836000,2026-08-04T23:16:05.093807+00:00
BTCUSDT,2026-07-20T11:59:59.999000+00:00,64301.18000000,65068.00000000,64273.33000000,65002.01000000,1040.02207000,2026-08-04T23:16:05.093843+00:00
BTCUSDT,2026-07-20T12:59:59.999000+00:00,65002.00000000,65002.83000000,64599.89000000,64640.00000000,1301.45682000,2026-08-04T23:16:05.093880+00:00
BTCUSDT,2026-07-20T13:59:59.999000+00:00,64640.00000000,64763.67000000,64208.00000000,64344.01000000,1171.73283000,2026-08-04T23:16:05.093916+00:00
BTCUSDT,2026-07-20T14:59:59.999000+00:00,64344.01000000,64575.37000000,64077.76000000,64416.01000000,811.23879000,2026-08-04T23:16:05.093953+00:00
BTCUSDT,2026-07-20T15:59:59.999000+00:00,64416.01000000,65666.80000000,64398.15000000,65598.75000000,2563.16846000,2026-08-04T23:16:05.093989+00:00
